"Bin","Room","Rack","Type","Status","SKU","Males","Females","Pregnant Females","Mothers","Mother Slots","Rats/Litter","Due Date","Birth Date","Grow-out Start","Source Bin","Active Vacation Mothers","Label Primary","Label Secondary","QR Target","SKU Freezer On Hand","Shopify Variant IDs","Last Event","Note","Updated At"
"B3-43","breeding","Breed 3","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B3-43","Breeding / Breed 3 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B3-43","","","","Active breeder bin","2026-06-18T03:02:59.862Z"
"B3-44","breeding","Breed 3","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B3-44","Breeding / Breed 3 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B3-44","","","","Active breeder bin","2026-06-18T03:02:59.862Z"
"B3-45","breeding","Breed 3","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B3-45","Breeding / Breed 3 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B3-45","","","","Active breeder bin","2026-06-18T03:02:59.862Z"
"B4-10","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-10","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-10","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-11","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-11","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-11","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-12","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-12","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-12","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-13","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-13","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-13","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-14","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-14","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-14","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-15","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-15","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-15","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-16","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-16","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-16","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-17","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-17","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-17","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-18","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-18","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-18","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-19","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-19","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-19","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-20","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-20","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-20","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-21","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-21","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-21","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-22","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-22","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-22","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-23","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-23","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-23","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-24","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-24","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-24","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-25","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-25","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-25","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-26","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-26","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-26","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-27","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-27","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-27","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-28","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-28","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-28","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-29","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-29","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-29","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-30","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-30","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-30","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-31","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-31","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-31","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-32","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-32","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-32","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-33","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-33","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-33","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-34","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-34","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-34","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-35","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-35","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-35","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-36","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-36","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-36","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-37","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-37","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-37","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-38","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-38","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-38","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-39","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-39","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-39","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-40","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-40","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-40","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-41","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-41","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-41","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-42","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-42","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-42","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-43","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-43","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-43","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-44","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-44","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-44","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B4-45","breeding","Breed 4","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B4-45","Breeding / Breed 4 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B4-45","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-10","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-10","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-10","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-11","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-11","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-11","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-12","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-12","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-12","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-13","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-13","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-13","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-14","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-14","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-14","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-15","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-15","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-15","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-16","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-16","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-16","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-17","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-17","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-17","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-18","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-18","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-18","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-19","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-19","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-19","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-20","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-20","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-20","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-21","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-21","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-21","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-22","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-22","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-22","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-23","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-23","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-23","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-24","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-24","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-24","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-25","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-25","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-25","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-26","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-26","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-26","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-27","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-27","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-27","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-28","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-28","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-28","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-29","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-29","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-29","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-30","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-30","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-30","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-31","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-31","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-31","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-32","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-32","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-32","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-33","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-33","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-33","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-34","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-34","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-34","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-35","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-35","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-35","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
"B5-36","breeding","Breed 5","70S","breeding","No SKU","1","7","0","0","","0","","","","","0","B5-36","Breeding / Breed 5 / 70S · Breeder rotation","https://app.frostbitefeeders.com/inventory-test/#B5-36","","","","Active breeder bin","2026-06-18T03:02:59.863Z"
